sent_id,file,sent_idx,char_idx,sentence,phrases,lem_phrases,sent_start,sent_end,kapital_candidate,manifest_candidate,anno_uuid,anno_start,anno_end,anno_text,anno_mentions_kapital,anno_mentions_manifest,flair_ner_spans,flair_contains_band,flair_contains_kapital,flair_contains_manifest
1899-00a:18738,1899-00a,18738,2756908,"das wirkliche von
der Parteileitung erlassene Manifest, das an die Beschlüsse des Wydener Parteitags anknüpft,
ist in Nr. 39 des „Sozialdemokrat“ von 1880 abgedruckt und stimmt mit dem von Elster vorge¬
brachten in keinem Worte überein.",Manifest,manifest,2756908,2757144,false,true,N/A,,,,No,No,,false,false,false
1899-00a:18739,1899-00a,18739,2757145,"Drittens hat Elster bei seinem Zitat nicht die Originalquelle
benutzt, sondern einen apokryphen Abdruck aus dem Buche eines Polizeiraths Zacher, viertens hat
er auch noch ans diefer bedenklichen Quelle mit vielem Geschick gerade die Sätze ausgelassen,
die ergeben, daß auch dieses sogenannte Manifest ausdrücklich nur von dem Falle handelt,
daß eine kurzsichtige Gewaltpolitik der herrschenden Klassen die Sozialdemokratie hindern,
sollte, ihre Ziele auf gesetzlichem Wege zu verfolgen.",Manifest,manifest,2757145,2757631,false,true,N/A,,,,No,No,,false,false,false
1899-00a:19078,1899-00a,19078,2803173,"1899-1900
XVIII. Jahrgang, I. Band.",Band,band,2803173,2803208,true,false,N/A,,,,No,No,,false,false,false
1899-00a:19677,1899-00a,19677,2894617,"„Zwischen Viktor Hugo und dem französischen Volke""
meint Catulles Mendés, „besteht ein unzerreißbares Band: Die Gemeinsamkeit
ihrer Größe!",Band,band,2894617,2894755,true,false,N/A,,,,No,No,,false,false,false
1899-00a:19846,1899-00a,19846,2920750,"Jahrgang, I. Band,
Nr. 26.",Band,band,2920750,2920776,true,false,N/A,,,,No,No,,false,false,false
1899-00a:20001,1899-00a,20001,2945904,"Ein- und Ausfuhr im
Spezialhandel betrugen 1897 (nach der Uebersicht in Band 119 der Statistik des
Deutschen Reiches):
——
Großbritannien.",Band,band,2945904,2946041,true,false,N/A,,,,No,No,,false,false,false
1899-00a:20088,1899-00a,20088,2957971,"Die Gesetze der Konsumtion bilden das wahrhaft soziale, wahrhaft mensch¬
liche Interesse und den eigentlichen Gegenstand der Wissenschaft; denn darauf beruht,
das Band der Klassen, der Nationen, der Rassen, das Prinzip und die Entfaltung
der allgemeinen Brülderlichkeit.""",Band,band,2957971,2958242,true,false,N/A,,,,No,No,,false,false,false
1899-00a:20119,1899-00a,20119,2963525,"Die Erfahrung der Vergangenheit hat gelehrt, daß Mißachtung des
Bandes der Brüderlichkeit, welches zwischen den Arbeitern der verschiedenen Länder
bestehen und sie anspornen sollte, in allen ihren Emanzipationskämpfen fest zuen
einander zu stehett, sich durch eine allgemeine Vereitlung ihrer unzusammenhängenden
Anstrengungen bestraft.",Band,band,2963525,2963861,true,false,N/A,,,,No,No,,false,false,false
1899-00a:20201,1899-00a,20201,2978261,"817.
für die nationale Produktion und das überschüfsige Kapital aufgefunden werden;
denn ohne diese würden die Dividenden und Renten sinken und die Arbeiter un¬
zufrieden werden.",Kapital,kapital,2978261,2978439,true,false,N/A,,,,No,No,,false,false,false
1899-00a:20612,1899-00a,20612,3031247,"Von der im Reichs¬
eisenbahnamt bearbeiteten Statistik der im Betrieb befindlichen Eisenbahnen Deutsch¬
lands ist søeben (im Verlag der Hofbuchhandkung von E. S. Mittler & Sohn,
Berlin) der die Ergebnisse des Rechnungsjahres 1898 umfassende Band XIX er¬
schienen.",Band,band,3031247,3031510,true,false,N/A,,,,No,No,,false,false,false
1899-00a:20692,1899-00a,20692,3037534,Darunter Brauereien 32 mit 25987 000 Mark Kapital.,Kapital,kapital,3037534,3037584,true,false,N/A,,,,No,No,,false,false,false
1899-00a:20698,1899-00a,20698,3037802,"Jahrgang, I. Band.",Band,band,3037802,3037820,true,false,N/A,,,,No,No,,false,false,false
1899-00a:20901,1899-00a,20901,3072076,"Die jungen Apostel des¬
Sozialismus, welche 1873 in das ungeheure Meer der Volksmassen untertauchten,
um zu versuchen, seine mächtigen Wellen gegen „Gott, den Zaren und das
Kapital"" zu entfesseln, haben alle mehr oder weniger unter dem Einfluß der
bald ernsten, bald glühend begeisterten Blätter des Lawroffschen Werkes gestanden.",Das Kapital | Kapital,der kapital | kapital,3072076,3072406,true,false,N/A,,,,No,No,,false,false,false
1899-00a:20924,1899-00a,20924,3076258,"Ungefähr zu jener Zeit studirte der russische Philosoph das berühmte „Kapital"",
welches bekanntlich die offizielle Wissenschaft aller Länder todtzuschweigen suchte.",Kapital,kapital,3076258,3076422,true,false,c1cbe266-5f5a-42ed-8f2f-e7787b0613cb,3076258,3076591,"Ungefähr zu jener Zeit studirte der russische Philosoph das berühmte „Kapital"", welches bekanntlich die offizielle Wissenschaft aller Länder todtzuschweigen suchte. Lawroff anerkannte die Richtigkeit der soziologischen Theorien von Marx, einige¬ Einschränkungen oder, wie er selbst sagte, „Interpretationen“ derselben voraus¬ gesetzt",Yes,No,"MISC : ""Kapital""",false,true,false
1899-00a:20928,1899-00a,20928,3077177,"Nach Marx' Tode¬
schenkte Engels Lawroff die russischen Bücher, hauptsächlich offizielle Statistiken,
aus der Bibliothek des Verfassers vom „Kapital“, welche mit bald heiter¬
spöttischen, bald entrüsteten Anmerkungen ihres ersten Besitzers versehen sind.",Das Kapital | Kapital,der kapital | kapital,3077177,3077431,true,false,06ec890f-18ef-4ed9-a808-ebb30a3d30b2,3077177,3077440,"Nach Marx' Tode¬ schenkte Engels Lawroff die russischen Bücher, hauptsächlich offizielle Statistiken, aus der Bibliothek des Verfassers vom „Kapital“, welche mit bald heiter¬ spöttischen, bald entrüsteten Anmerkungen ihres ersten Besitzers versehen sind. cistenz.",Yes,No,"ORG : ""Kapital""",false,true,false
1899-00a:20964,1899-00a,20964,3082204,"Während des dreijährigen Bestehens der Zeitschrift war
Lawroff der getreue Hüter der sozialistischen Lehren und entwickelte hier wieder¬
und wieder seine Lieblingsidee: die Nothwendigkeit, gleichzeitig die Tyrannet des
Zarismus und die drückende Herrschaft des Kapitals zu bekämpfen.",Das Kapital | Kapital,der kapital | kapital,3082204,3082487,true,false,N/A,,,,No,No,,false,false,false
1899-00a:20986,1899-00a,20986,3086038,"In seiner letzten, ie
vorliegenden Form behandelt das Riesenwerk besonders die Entwicklung des kri¬
tischen Gedankens der modernen Zeit, und obgleich es unvollendet geblieben ist
— es sind nur zwei dicke Bände davon erschienen —, stellt es doch eine schier
unerschöpfliche Fundgrube von Thatsachen und positiven Angaben dar, die auf
Grund eines einheitlichen und streng wissenschaftlichen Systems zusammengefaßt.
sind.",Band,band,3086038,3086456,true,false,N/A,,,,No,No,,false,false,false
1899-00a:21506,1899-00a,21506,3158423,"Erster Band.
6F
Ø
V8
Fede
Stuttuart.",Erste Band | Band,erst band | band,3158423,3158459,true,false,N/A,,,,No,No,"ORG : ""Erster Band""",true,false,false
1900-01a:2,1900-01a,2,27,I. Band.,Band,band,27,35,true,false,N/A,,,,No,No,"ORG : ""I. Band""",true,false,false
1900-01a:220,1900-01a,220,35167,"So sind die Agrarier
allenthalben die wüthendsten Gegner des Arbeiterschutzes geworden; sie, unter¬
stützen nicht nur das industrielle Kapital in seiner Abwehr des Arbeiterschutzes,
sondern suchen seine Feindseligkeit dagegen womöglich noch zu verstärken.",Kapital,kapital,35167,35422,true,false,N/A,,,,No,No,,false,false,false
1900-01a:229,1900-01a,229,36982,"Wenn der Arbeiter für den gesetzlichen Arbeiterschutz, vor Allem für den
Normalarbeitstag eintritt, so leitet ihn dabei nicht allein das hygienische Be¬
dürfniß, sondern auch das Kulturbedürfniß und der Gegensatz gegen das Kapital.",Das Kapital | Kapital,der kapital | kapital,36982,37213,true,false,N/A,,,,No,No,,false,false,false
1900-01a:232,1900-01a,232,37479,"Dazu kommt, daß das Kapital die Arbeit jedes Inhalts und jedes Reizes¬
für den Lohnarbeiter beraubt.",Das Kapital | Kapital,der kapital | kapital,37479,37579,true,false,N/A,,,,No,No,,false,false,false
1900-01a:713,1900-01a,713,104360,"In dem
ersten Band giebt es entzückende Sachen.",Erste Band | Band,erst band | band,104360,104407,true,false,N/A,,,,No,No,,false,false,false
1900-01a:800,1900-01a,800,116403,"Fare
1900-1901
XIX. Jahrgang, I Band.",Band,band,116403,116440,true,false,N/A,,,,No,No,,false,false,false
1900-01a:812,1900-01a,812,118522,"Das Manifest führt aus, daß die Gegenrevolution nur durch die Uneinigkeit der
Deniokratie mächtig geworden sei;",Das Manifest | Manifest,der manifest | manifest,118522,118633,false,true,N/A,,,,No,No,,false,false,false
1900-01a:828,1900-01a,828,120744,"Sie hatten schon im „Kommuni¬
stischen Manifest"" erklürt, daß die Arbetterklasse unweigerlich die Bourgevisie,
zu unterstützen habe, sobald und soweit diese ernsthaft mit dem Absolutismus
und dem Feudalismus anbinde, und sie hatten nach diesem Grundsatz währende
der Revolutionsjahre gehandelt, aber sie meinten, daß man die absolutistisch¬
feudale Reaktion nicht wirkungsloser bekämpfen könne als unter der Finte eines
allgemeinen Harmoniedusels zwischen Bourgepisie und Proletariat.",Manifest,manifest,120744,121228,false,true,8e04f865-e494-4fd7-8006-b07429bfb5c2,120744,121228,"Sie hatten schon im „Kommuni¬ stischen Manifest"" erklürt, daß die Arbetterklasse unweigerlich die Bourgevisie, zu unterstützen habe, sobald und soweit diese ernsthaft mit dem Absolutismus und dem Feudalismus anbinde, und sie hatten nach diesem Grundsatz währende der Revolutionsjahre gehandelt, aber sie meinten, daß man die absolutistisch¬ feudale Reaktion nicht wirkungsloser bekämpfen könne als unter der Finte eines allgemeinen Harmoniedusels zwischen Bourgepisie und Proletariat.",No,Yes,"MISC : ""Manifest""",false,false,true
1900-01a:830,1900-01a,830,121819,"Schon hieraus geht hervor, daß
die Verfasser des Manifests die Existenz der Klassenkämpfe leugnen.",Das Manifest | Manifest,der manifest | manifest,121819,121917,false,true,N/A,,,,No,No,,false,false,false
1900-01a:838,1900-01a,838,122833,"von den „Systemen“
haben, geht schon daraus hervor, daß sie sich einbilden,
jedes dieser Systeme sei blos ein Fragment der im Manifest zusammengestellten,
Weisheit, und habe sich nur eine einzelne der hier versammelten Phrasen, Frei¬
heit, Gleichheit rc. einseitig zur Grundlage genommen.",Das Manifest | Manifest,der manifest | manifest,122833,123121,false,true,N/A,,,,No,No,,false,false,false
1900-01a:848,1900-01a,848,124567,"Das demokratische Manifest hat eine so grandiose Wirkung gehabt,
daß heute kein Mensch mehr von feiner Existenz wissen würde, wenn es sich
nicht in der Polemik von Marx und Engels erhalten hätte, wie die Mücke im
Bernstein.",Manifest,manifest,124567,124790,false,true,N/A,,,,No,No,,false,false,false
1900-01a:867,1900-01a,867,127873,"abzutragen als das angebliche Hemmniß eines allgemeinen
auf die Reaktion ist eine so unsiunige Vorstellung, daß sie immer nur dasselber
luftige Dasein führen kann, wie jenes weiland Mazzinische Manifest; immerhin.",Manifest,manifest,127873,128086,false,true,N/A,,,,No,No,,false,false,false
1900-01a:1583,1900-01a,1583,241893,"Jahrgang, I Band,
Dr. 3.
Nachdruck der Artikel nur mit Quellenangabe gestattet.",Band,band,241893,241972,true,false,N/A,,,,No,No,,false,false,false
1900-01a:1923,1900-01a,1923,289472,"Nun, als Karl Marx sein „Kapital“
schrieb, konnte er mit vollem Rechte annehmen, daß auch in der Landwirthschaft
eine Konzentration der Betriebe stattfinden werde;",Kapital,kapital,289472,289635,true,false,13683c5e-ba6c-4151-92ea-a5c77504dcf3,289472,289765,"Nun, als Karl Marx sein „Kapital“ schrieb, konnte er mit vollem Rechte annehmen, daß auch in der Landwirthschaft eine Konzentration der Betriebe stattfinden werde; er mußte das sogar annehmen, weil zu jener Zeit eine Konzentration der Betriebe thatsächlich stattfand und statt¬ gefunden hatte.",Yes,No,"MISC : ""Kapital""",false,true,false
1900-01a:1963,1900-01a,1963,296247,"Mit dem einen Pferde, das auch keine zu große Kapitals¬
anlage repräsentiren darf, kann der Acker nur nothdürftig durchgearbeitet werden.",Kapital,kapital,296247,296384,true,false,N/A,,,,No,No,,false,false,false
1900-01a:2098,1900-01a,2098,312360,"Im ersten Bande des „Kapital"" macht Marx im Anschluß an Robert Owen¬
gelegentlich die bedeutsame Bemerkung, daß die Erzlehung in der künftigen Gesell¬
schaft für alle Kinder, die ein gewisses Alter überschritten haben, produktive
Arbeit mit Unterricht und Gymnastik verbinden werde, nicht nur als eine
Methode zur Steigerung der gesellschaftlichen Produktion, sondern als die einzige
Methode zur Produktion vollständig entwickelter Menschen.",Das Kapital | Kapital,der kapital | kapital,312360,312801,true,false,8e9be38a-bba7-4518-bfbd-052d23ce9232,312360,312801,"Im ersten Bande des „Kapital"" macht Marx im Anschluß an Robert Owen¬ gelegentlich die bedeutsame Bemerkung, daß die Erzlehung in der künftigen Gesell¬ schaft für alle Kinder, die ein gewisses Alter überschritten haben, produktive Arbeit mit Unterricht und Gymnastik verbinden werde, nicht nur als eine Methode zur Steigerung der gesellschaftlichen Produktion, sondern als die einzige Methode zur Produktion vollständig entwickelter Menschen.",Yes,No,"MISC : ""Kapital""",false,true,false
1900-01a:2475,1900-01a,2475,365013,"Jahrgang, I Band.",Band,band,365013,365030,true,false,N/A,,,,No,No,,false,false,false
1900-01a:2953,1900-01a,2953,429981,"Das kaufmännische Kapital verfehlte nicht, die Liquidation der Guts¬
rrschaft und den Niedergang der Bauernwirthschaft in Rußland sich zu Nutze.",Kapital,kapital,429981,430125,true,false,N/A,,,,No,No,,false,false,false
1900-01a:3044,1900-01a,3044,440613,"Welche Chancen eröffnet denn der
ruinirte Bauer dem Kapital?",Das Kapital | Kapital,der kapital | kapital,440613,440673,true,false,N/A,,,,No,No,,false,false,false
1900-01a:3110,1900-01a,3110,449656,"121
Daß dieser Zustand als Uebelstand empfunden wird, zeigt der große Beifall,
den die „Enzyklopädie"" gefunden hat, die in drei Bänden die reine und in drei¬
oder vier Bänden die angewandte Mathematik (in Mechanik, Physik, Astronomie,
Geodäsie &c.) behandeln wird.",Band,band,449656,449920,true,false,N/A,,,,No,No,,false,false,false
1900-01a:3391,1900-01a,3391,476605,I. Band.,Band,band,476605,476613,true,false,N/A,,,,No,No,"ORG : ""I. Band""",true,false,false
1900-01a:3411,1900-01a,3411,480066,"Daß es so kommen würde mit der immer stärkeren Entwicklung der kapita¬
listischen Produktionsweise, steht schon im Kommunistischen Manifest geschrieben,
und den deutschen Arbeitern ist es durch hundertfältige Erfahrungen längst in
Fleisch und Blut übergegangen, daß die Regierung heutzutage nur der Kommis¬
der unterdrückenden Klassen ist.",Manifest | Kommunistische Manifest,manifest | kommunistisch manifest,480066,480405,false,true,5ee6fd88-805d-4476-b0d7-9d84c0f33fdc,480066,480404,"Daß es so kommen würde mit der immer stärkeren Entwicklung der kapita¬ listischen Produktionsweise, steht schon im Kommunistischen Manifest geschrieben, und den deutschen Arbeitern ist es durch hundertfältige Erfahrungen längst in Fleisch und Blut übergegangen, daß die Regierung heutzutage nur der Kommis¬ der unterdrückenden Klassen ist",No,Yes,,false,false,false
1900-01a:3455,1900-01a,3455,488095,"Oder gart „Die stündlich steigenden Arbeiter¬
löhne, einhergehend mit stetig sinkender Leistung, läßt dem Unternehmungs¬
kapital keine entsprechende Verzinfung zukommen.“",Kapital,kapital,488095,488265,true,false,N/A,,,,No,No,,false,false,false
1900-01a:3687,1900-01a,3687,508961,"Zum Beispiel haben die
Salvarywerke in Bernburg, denen auch Kohlengruben eignen, bei einem Aktien¬
kapital von 10 Millionen Mark ihre Reservefonds mit über 23 Millionen Mark¬
dotirt!",Kapital,kapital,508961,509143,true,false,N/A,,,,No,No,,false,false,false
1900-01a:3900,1900-01a,3900,530982,"In dem Manifest an seine Wähler bezeichnete.
er sich ausdrücklich als „Kollektivis.
in wirthschaftlicher, Demokrat in politischer
Hinsicht"" und gab zu verstehen,
daß er nicht der liberalen Partet angehöre:
„Ich habe in den meisten Fällen mit der Opposition zusammenarbeiten müssen,
1900-1901.",Das Manifest | Manifest,der manifest | manifest,530982,531274,false,true,N/A,,,,No,No,,false,false,false
1900-01a:3904,1900-01a,3904,531389,"Man wird gut thun, sich dieses Manifest zu merken und vorderhande
Vergangenes vergangen sein zu lassen....",Manifest,manifest,531389,531495,false,true,N/A,,,,No,No,,false,false,false
1900-01a:4339,1900-01a,4339,585483,"Jahrgang, I. Band,
Dr. 6.
Nachdruck der Krtikel nur mit Huellenangabe gestattet.",Band,band,585483,585563,true,false,N/A,,,,No,No,,false,false,false
1900-01a:4507,1900-01a,4507,617032,"Insbesonders
wird man gegenüber einer Umsatzsteuer von unbebautem Gelände nur in den
seltensten Fällen, etwa im Falle einer Wohnungsnoth und gleichzeitigen Mangels,
an Bauplätzen die Befürchtung hegen können, daß dadurch eine Erhöhung der
„Soziale Praxis"" IV Nr. 29.
„Preußische Jahrbücher“ Band 74, Jahrgang 1893.",Band,band,617032,617346,true,false,N/A,,,,No,No,,false,false,false
1900-01a:4509,1900-01a,4509,617403,"„Zeitschrift für die gesammte,
* Band 50.",Band,band,617403,617444,true,false,N/A,,,,No,No,,false,false,false
1900-01a:4546,1900-01a,4546,623155,"„Die Anlage eines gewissen Kapitals in derartigen Baustellen hat eine gewisse¬
Aehnlichkeit mit Sparkasseneinlagen, wovon man nicht jährlich Zinsen erhebt, sondern,
die Zinsen ruhig dem Kapital zuwachsen laßt und dann nach Jahren durch das An¬
wachsen überrascht worden ist.",Das Kapital | Kapital,der kapital | kapital,623155,623429,true,false,N/A,,,,No,No,,false,false,false
