file,quote,type,speaker,cue,addressee,frame,quote_offsets,cue_offsets,speaker_offsets,addressee_offsets,frame_offsets
1896-97aCLEAN_chunk_050.txt,"Nein, das ist nicht der letzte
Trieb",Indirect,Herr Lorenz,antwortet,,"Herr Lorenz näht sich einen Knopf an, um seine Blöße bedecken zu
können, aber Herr Lorenz antwortet überlegen:",7953-7958;7959-7989,7932-7941,7920-7931,,7842-7952
1896-97aCLEAN_chunk_050.txt,"das verständen die „Epigonen des Marxismus"" eben nicht",Indirect,Herr Lorenz,sagt,,"Wenn nun Herr Lorenz sagt,",8216-8270,8210-8214,8198-8209,,8189-8215
1896-97aCLEAN_chunk_050.txt,"das Fluidum¬
wirke in jedem Menschen zu allen Zeiten",Indirect,,so antworten wir,,"Wenn nun Herr Lorenz sagt, , so antworten wir
ehrlich:",8353-8405,8272-8288,,,8189-8215;8270-8297
1896-97aCLEAN_chunk_050.txt,"was ihm heilig sein mag,
daß wir nie, so oft wir uns in unserer Junggesellenzeit Knöpfe angenäht haben,
etwas vom Wirken des Fluidums verspürt haben",Indirect,Wir,schwören ihm,,,8499-8647,8472-8484,8468-8471,,
1896-97aCLEAN_chunk_050.txt,"daß die „Epigonen des Marxismus"" überhaupt nicht
zu den Menschen gehören, und so wäre denn nach dieser Seite hin das Fluidum¬
vor aller frevelhaften Tempelschändung sicher gestellt.
Auf diesem Fluidum nun will Herr Lorenz die national-soziale Partei,
„fundamentiren“ und dadurch die sozialdemokratische Partei sprengen. Es ist
wiederum für ihn der reine Spaß, durch das Fluidum zu beweisen, daß es so¬
ein Ding wie einen",Indirect,,,,,8702-9122,,,,
1896-97aCLEAN_chunk_050.txt,"Wer nicht für
mich ist, der ist wider mich.",IndirectFreeIndirect,der Rebell Jesus,,,,14536-14579,,14503-14506;14507-14519,,
1896-97aCLEAN_chunk_111.txt,Ausführung der Impfung zugegeben werden muß,Indirect,,,,",
ist leicht und mit nahezu absoluter Sicherheit zu verhüten durch die ausschließ¬
liche Anwendung der animalen Lymphe.",22864-22907,,,,22907-23026
1896-97aCLEAN_chunk_083.txt,"daß der Vater¬
Staat als Bergwerksbesitzer seine Arbeiter gerade so wenig nach Leistung und
Konjunktur bezahlt, wie es die privaten Unternehmer thun",Indirect,,kommen wir zu dem Schluß,,"Alles dies zusammengenommen kommen wir zu dem Schluß,",27099-27247,27073-27097,,,27045-27098
1896-97aCLEAN_chunk_083.txt,„Ich will die Staatsbergwerke zu Musteranstalten machen“,Direct,Wilhelms II.],,,"Das Wort Wilhelms II.] , ist von der fiska¬
lischen Verwaltung der Saargruben nicht befolgt worden",27272-27328,,27258-27271,,27249-27271;27328-27403
1896-97aCLEAN_chunk_006.txt,„annähernd“,Direct,Er,schätzt,,"Er schätzt das¬
Maß",20355-20366,20338-20345,20335-20337,,20335-20354
1896-97aCLEAN_chunk_006.txt,hatten,Indirect,,,,,28175-28181,,,,
1896-97aCLEAN_chunk_006.txt,„Ungesetzliche Stettern“,Direct,,,,,28350-28374,,,,
1896-97aCLEAN_chunk_121.txt,So daß“,Indirect,Marx,wie sagt,,", wie
Marx wiederum sagt,",20822-20829,20831-20834;20849-20853,20835-20839,,20829-20854
1896-97aCLEAN_chunk_121.txt,"„auf gleich große Kapitalmassen gleich große Antheile der
Totalität des vom gesellschaftlichen Gesammtkapital erzeugten Mehrwerths fallen.“",Direct,Marx,wie sagt,,", wie
Marx wiederum sagt,",20855-20994,20831-20834;20849-20853,20835-20839,,20829-20854
1896-97aCLEAN_chunk_121.txt,"„diese Ausgleichung der Profite, die offenbar ein Resultat ist und nicht ein
Ausgangspunkt sein kann“ (S. 153), hat erst erreicht werden können, als das
Kapital zur vollständigen Beherrschung der Produktion und des Austausches der
Waaren gelangt war, und nur durch ein besonderes Verfahren, das mit dem
dieser Produktion und dieses Austausches nichts gemein hat.",Direct,Marx,,,,21000-21362,,20835-20839,,
1896-97aCLEAN_chunk_115.txt,"„daß dies Gesetz offenbar,
aller auf den Augenschein gegründeten Erfahrung widerspricht""",Direct,,,,"Paul Lafargue 

Nachdem Marx im ersten Bande des „Kapital“, Kapitel X, das Gesetz,
des Mehrwerths festgestellt hatte, fügte er sogleich hinzu,",308-396,,,,165-307
1896-97aCLEAN_chunk_115.txt,"„Zur Lösung
dieses Widerspruchs""",Direct,er,fährt fort,,"fährt er fort,",398-430,431-436;440-444,437-439,,431-445
1896-97aCLEAN_chunk_115.txt,„bedarf es noch vieler Mittelglieder.“,Direct,er,fährt fort,,"fährt er fort,",446-484,431-436;440-444,437-439,,431-445
1896-97aCLEAN_chunk_115.txt,diese Lösung später zu geben,Indirect,Er,versprach,,"Er
versprach,",499-527,488-497,485-487,,485-498
1896-97aCLEAN_chunk_115.txt,Die kleinbürgerlichen Sozialisten à la Proudhon und die Soziologen,Direct,,hoffen,,,14033-14099,14216-14222,,,
1896-97aCLEAN_chunk_115.txt,Die kleinbürgerlichen Sozialisten à la Proudhon und die Soziologen,Direct,,,,,14033-14099,,,,
1896-97aCLEAN_chunk_039.txt,"daß thatsächlich Niemand sich bei dem eigenen Zopf aus dem
Sumpf zu ziehen vermag, daß also ein psychologischer Antrieb, der sich selbst:
antreibt, wenn auch nur „bis zu einem gewissen Grade“, ein Unding ist",Indirect,daß,,,"daß der psycho¬
logische Antrieb in den Anfängen des Christenthums eine Folge des psycho¬
logischen Antriebs sei, und dieser sich wie Münchhausen am eigenen Zopf aus¬
dem Sumpf ziehe — welche Bemerkung als ein besonders gravirender Fall,
„Kautskyschen Humors"" verzeichnet wird.
Wie traurig dieser Humor Bax auch stimmen mag, das ändert nichts an
der Thatsache,",8961-9168,,8600-8603,,8600-8960
1896-97aCLEAN_chunk_039.txt,"Da wird Bax sehr überrascht sein, wenn ich erkläre, daß „Wirthschaftliche Gestaltungen
bilden Geschichte nur in Verbindung mit dem menschlichen Geist und Willen""",Direct,daß,,,"daß der psycho¬
logische Antrieb in den Anfängen des Christenthums eine Folge des psycho¬
logischen Antriebs sei, und dieser sich wie Münchhausen am eigenen Zopf aus¬
dem Sumpf ziehe — welche Bemerkung als ein besonders gravirender Fall,
„Kautskyschen Humors"" verzeichnet wird.
Wie traurig dieser Humor Bax auch stimmen mag, das ändert nichts an
der Thatsache,",7498-7553;7614-7719,,8600-8603,,8600-8960
1896-97aCLEAN_chunk_039.txt,"„bis zu einem gewissen¬
Grade“",Direct,die Neumarxisten,behaupten,,"wenn die Neumarxisten behaupten,",9386-9416,9320-9329,9303-9319,,9298-9330
1896-97aCLEAN_chunk_039.txt,"würden, die ökonomischen Bedingungen entwickelten sich „bis zu einem gewissen¬
Grade“ selbständig, ohne Eingreifen von Geist und Wille, dies ebensø verkehrt,
wäre",Indirect,die entsprechende Behauptung für den psychologischen Antrieb,,,", wie die entsprechende Behauptung für den psychologischen Antrieb",9331-9493,,9499-9559,,9493-9559
1896-97aCLEAN_chunk_039.txt,anderer Meinung,Direct,,,,,16919-16934,,,,
1896-97aCLEAN_chunk_039.txt,anderer Meinung .,Direct,,,,,16919-16934;16934-16935,,,,
1896-97aCLEAN_chunk_039.txt,anderer Meinung .,Direct,,,,,16919-16934;16934-16935,,,,
1896-97aCLEAN_chunk_039.txt,"„Die Geschichte der Philosophie"" „läßt sich in ihren Hauptzügen,
ganz und gar nicht auf ökonomische Ursachen zurückführen",Direct,er,sagt,,", sagt er,",16936-16968;16979-17067,16970-16974,16975-16977,,16968-16978
1896-97aCLEAN_chunk_039.txt,"„läßt sich in ihren Hauptzügen,
ganz und gar nicht auf ökonomische Ursachen zurückführen, Obwohl die praktischer
Anwendung philosophischer Systeme und Gedanken theilweise daraus erklärt.",Indirect,er,sagt,,", sagt er,",16979-17165,16970-16974,16975-16977,,16968-16978
1896-97aCLEAN_chunk_039.txt,Nein,Direct,,,,,18570-18574,,,,
1896-97aCLEAN_chunk_039.txt,Nein,Direct,,,,,18570-18574,,,,
1896-97aCLEAN_chunk_064.txt,"daß die Verstaatlichung des einen Standes ohne die des¬
anderen eine Fehlgeburt sein würde",Indirect,keiner dieser Erörterungen,wurde barauf aufmerksam gemacht,,"365.
wurde, deren Durchführung vielmehr erst bei einer gewissen weiteren sozialpolitischen
Entwicklung für möglich erklärt wurde, so wurde doch in keiner dieser Erörterungen
barauf aufmerksam gemacht,",886-976,818-823;859-884,832-858,,685-885
1896-97aCLEAN_chunk_064.txt,"ärztlichen Stand fast vollständige Gewerbefreiheit und für die Apo¬
theker noch das System der Konzessionen, von denen die älteren realen verkauft,
werden können, die jüngeren persönlichen aber nicht verkäuflich auch nichts Anderes übrig bleiben, als die schlimmen Folgen¬
dieser gesundheitsschädlichen Zustände wie heute mit Lakritzenmixturen und flüch¬
tigem Liniment zu bekämpfen. Wir fehen also, hier ist ein Circulus viklosus. So¬
lange die Verwaltungsbehörden und besitzenden Bevölkerungsschichten im Stande,
sind, die für die Gesundheitspflege nöthigen Maßregeln zu verhindern und zu ver¬
sagen, so lange stehen auch hygienische Medizinalbeamte dem Bureaukratismus und
dem Egoismus der Kapitalisten machtlos gegenüber. Indeß die Gefundheitspflege,
ist eine demokratische Wissenschaft. Sie zeigt, daß eine Vernachlässigung des Wohles
einer Volksschicht ihre schlimmen Folgen auch auf die anderen Schichten, selbst auf
die obersten erstreckt. Wenn man sich das auch gerne ausreden möchte; kommt von
Zeit zu Zeit eine Epidemie, so demonstrirt diese es den Ungläubigen sehr fühlbar,
sei es eine Cholera= oder Diphtherie-Epidemie; aber auch eine galante Erkrankung
ist dazu geeignet. Dazu kommt, daß die große Zahl der staatlich und sonst schon heute
fest angestellten Aerzte und Medizinalbeamten, der Universitätslehrer und sonstigen
Gelehrten, welche kein persönliches Interesse hindert, die Resultate der wissenschaftlichen
Forschung in physikalischer, phystologischer und bakteriologischer Hinsichtec. zu verbreiten,
die Aufmerksamkeit immer weiterer Kreise auf die Nothwendigkeit einer besseren För¬
derung der Gefundheitspflege und auf die Maßregeln richten werden, welche nothwendige
sind, dieselbe zu erreichen. Die Ueberzeugung, daß die Verhütung der Krankheiten,
wenn nicht wichtiger, so doch ebenso wichtig ist, wie die Heilung vorhandener Krank¬
heiten, bricht sich immer mehr Bahn. So haben auch die",Indirect,die Aerzte auch auch auch auch auch auch,"Als auch die Zu¬
muthung hat er doch noch an keinen gestellt, daß er gratis behilflich sei zum Wachsen
seines Gegners. Die Aerzte die¬
immer mehr wachsende legale und illegale Konkurrenz gesteigerte materielle Noth viele¬
Aerzte an, auf Aenderung dieser Lage bedacht zu sein. Die Knauserigkeit unferer Bø¬
hörden gegenüber Einrichtungen für Kulturzwecke und der bureaukratische Zug¬


Die Neue Zeit.
366
unserer Verwaltung giebt ihnen keine sonderliche Aussicht die Zahl derer nicht gering ist, welche die
Verstaatlichung des Medizinalwesens als das wünschenswerthe Ziel betrachten, so
münschen die meisten doch zunächst eine Beschränkung der sie bedrohenden Kon¬
kurrenz. Namentlich die der Kurpfuscher möchten sie beseitigt wissen. Und so wird
auch in nächster Zeit eine Kommission zufammentreten, um gesetzliche Vorschläge in
dieser Richtung vorzubereiten. Daß damit das Interesse des Publikums nur wenig¬
gefördert wird, dürfte nicht schwer zu erkennen sein: denn die feindliche Stellung
der Aerzte hygienischen Bestrebungen gegenüber bliebe dann dieselbe wie heute.
Daß das Publikum, welches von der feindlichen Stellung der Aerzte der Gesund¬
heitspflege gegenüber den größten Schaden hat, über diesen Zustand so wenig murrt,
hat wohl seinen Grund darin, daß es eben fast allgemein den Beruf des Arztes nur
darin sieht, daß er Krankheiten heilt. Der Wille des Volkes geht vorläufig noch
nicht über diesen nächstliegenden Punkt hinaus, Heilung für Leiden zu beanspruchen.
Die Einsicht in den ungleich höheren Werth der Gesundheitspflege kommt ihm erst.
ullmälig. Wir wollet hier nicht auf die anderen, dem heutigen System anhaftenden
Uebelstände, wie mangelhafte Ausbildung der Aerzte, ungleiche Vertheilung derselben,
Vertheuerung ärztlicher Hilfe und Heilmittel &c. eingehen; dieselben sind meist schon
früher erörtert. Daß eine vollständige Verstaatlichung des ärztlichen Standes heute
„bei gutem Willen"" ganz gut durchführbar wäre, ist wiederholt von bekannten
Aerzten die Stellung zu den Aerzten die heutige Stellung der Aerzte die Aerzte die",,"Als ob die Aerzte nicht sozusagen auch Menschen wären. Der
Staat hat nie an einen anderen Stand eine solche Zumuthung gestellt. Er hat
manchen Berufszweig untergehen lassen, ohne ihm Hilfe zu bringen; aber die Zu¬
muthung hat er doch noch an keinen gestellt, daß er gratis behilflich sei zum Wachsen
seines Gegners. Die Aerzte sind sich über diese Sachlage vollständig klar, wenn sie
auch aus naheliegenden Gründen nicht Jedem ihre Stellung zur Hygiene auseinander¬
setzen. Als aber unlängst Professor Dr. Lahs in Marburg sich ganz in diesem Sinne¬
aussprach, wurde ihm allgemein Beifall gezollt. Gleichzeitig treibt die durch die¬
immer mehr wachsende legale und illegale Konkurrenz gesteigerte materielle Noth viele¬
Aerzte an, auf Aenderung dieser Lage bedacht zu sein. Die Knauserigkeit unferer Bø¬
hörden gegenüber Einrichtungen für Kulturzwecke und der bureaukratische Zug¬


Die Neue Zeit.
366
unserer Verwaltung giebt ihnen keine sonderliche Aussicht auf eine günstige Lage in
staatlicher Anstellung. Wenn daher auch die Zahl derer nicht gering ist, welche die
Verstaatlichung des Medizinalwesens als das wünschenswerthe Ziel betrachten, so
münschen die meisten doch zunächst eine Beschränkung der sie bedrohenden Kon¬
kurrenz. Namentlich die der Kurpfuscher möchten sie beseitigt wissen. Und so wird
auch in nächster Zeit eine Kommission zufammentreten, um gesetzliche Vorschläge in
dieser Richtung vorzubereiten. Daß damit das Interesse des Publikums nur wenig¬
gefördert wird, dürfte nicht schwer zu erkennen sein: denn die feindliche Stellung
der Aerzte hygienischen Bestrebungen gegenüber bliebe dann dieselbe wie heute.
Daß das Publikum, welches von der feindlichen Stellung der Aerzte der Gesund¬
heitspflege gegenüber den größten Schaden hat, über diesen Zustand so wenig murrt,
hat wohl seinen Grund darin, daß es eben fast allgemein den Beruf des Arztes nur
darin sieht, daß er Krankheiten heilt. Der Wille des Volkes geht vorläufig noch
nicht über diesen nächstliegenden Punkt hinaus, Heilung für Leiden zu beanspruchen.
Die Einsicht in den ungleich höheren Werth der Gesundheitspflege kommt ihm erst.
ullmälig. Wir wollet hier nicht auf die anderen, dem heutigen System anhaftenden
Uebelstände, wie mangelhafte Ausbildung der Aerzte, ungleiche Vertheilung derselben,
Vertheuerung ärztlicher Hilfe und Heilmittel &c. eingehen; dieselben sind meist schon
früher erörtert. Daß eine vollständige Verstaatlichung des ärztlichen Standes heute
„bei gutem Willen"" ganz gut durchführbar wäre, ist wiederholt von bekannten
Aerzten, wie Sanitätsrath Altschul, Prosesfor Lasch, Triker und Anderen klargelegt
worden. Aber „guter Wille"" ist dazu nöthig und die Schaffung eines selbständigen
Medizinal-Ministeriums wäre auch eine Vorbedingung desselben.
Was das Apothekenwesen betrifft, so wülnschen die besitzenden Apotheker aller¬
dings meist nur wieder in den Besitz des vollständigen Verkaufsrechtes aller Kon¬
zessionen zu gelangen; aber auch unter ihnen giebt es viele, namentlich unter den
jüngeren Fachgenossen, welche die Beseitigung der zahlreichen bestehenden Mißstände
nur von einer Verstaatlichung der Apotheken erwarten. Ja, als die Absicht verlautete,
daß die Regierung in Preußen neben den bestehenden verkäuflichen Konzessionen von
nun an nur unverkäufliche ertheilen wolle, arbeitete der Magdeburger Apotheker¬
verein (Besitzer) eine Denkschrift aus, um sie dem Ministerium zu unterbreiten. In¬
derfelben hieß es wörtlich: „1. Sollte die Wiederherstellung und Erhaltung des von
Schäden befreiten Realkonzessionsfystems unmöglich erscheinen, dann erscheint deri
beste Weg, um so viel als möglich von der deutschen Pharmazie zu erretten, immer
noch der zu fein, daß der Apotheker von seinen einstigen drei Eigenschaften die des¬
Gewerbetreibenden auf eigene Rechnung und Gesahr verliert, dagegen wirklicher
besoldeter Staatsbeamter wird, während der Staat als Selbstinteressent den Apotheker¬
betrieb übernimmt. 2. Die Einführung der Staatsapotheken ist gleichfalls uur auf
dem Wege der Ablösung der bestehenden Gerechtsame zu verstehen und herbeizu¬
führen. 8. Die Staatsapptheke — notabene sachverständige, nichtbureaukratische Lei¬
tung vorausgesetzt — würde eine Menge von Schwierigkeiten spielend.
lösen, weil fortan das Staatsinteresse in Frage kommt, so die Geheimmittelfrage,
die Detaildroquistenfrage, die Apothekenvermehrung, die Apothekenvertheilung in
Stadt und Land, die Apothekenverlegung an zweckmäßigere Stellen, die Filial¬
apothekenfrage, die Stellung zu den Aerzten. Die Stellung zu den Krankenkassen,
würde damit den staatssettigen Apothekenbetrieb ungleich rentabler machen können,
als es jetzt dem einzelnen, gegen alle diese Schwierigkeiten kämpfenden Apotheker
privatim möglich ist. 4. Von Uebelständen des Realsystems fiele von selbst,
weg vor allem der vielberufene Apothekenschacher, von dem des Personalsystems,
die Gefährdung 'der soztalwissenschaftlichen Stellung des Apothekers. 5. Aber ein
Moment könnte die Staatsapotheke allein sich im Dienste des Gemeinwohls voll¬
kommen zu Nutze machen: die Ausnutzung der Großindustrie durch Errichtung
von Zentrallaboratorien und Versorgung aller staatlichen Dispenstranstalten. Denu¬
solche verbunden mit analytischen Laboratorien würden die Staatsapotheken dar¬
stellen. 6. Für die Dienstunfähigkeit des Apothekers, sowie die Zukunft der


367.
H. Vogel: Zur Verstaatlichung des Medizinalwesens.
Angehörigen würde bei dem beamteten Apotheker ebenso gut gesorgt verden, wie
bei sonstigen Beamten, desgleichen für Freizeit und Vertretung des allein Arbei¬
tenden. 7. Der Zuzug zum Stande würde sich besser regeln als jetzt, für Aufrücken,
in bessere Stellung durch Versetzung wäre gesorgt, die Wechselwirkung zwischen
wissenschaftlicher und praktischer Arbeit könnte unschwer organisirt und erhalten und
dadurch befruchtend auf den ganzen Stand gewirkt werden. 8. Bei alledem bleibt,
der Minderwerth des Staatsapothekensystems gegenüber dem Realsystem außer¬
Frage.“ (I!) Vorstehender Paffus des ursprünglichen Textes der Denkschrift an den
Minister wurde aber auf Veranlassung des Vorsitzenden des Deutschen Apotheker¬
vereins, Apothekenbesitzer Fröhlich in Berlin, gestrichen. Amüsant ist der Punkt 8)
nach den ganz zutreffenden Darlegungen in den vorhergehenden. Uebrigens treffen
die meisten der hier angeführten Punkte auch für den ärztlichen Beruf zu.
Die von anderer Seite vorgeschlagene Agitation für vorläufige Errichtung von
Krankenkassenapotheken und von Kommunalapotheken wäre nur ein ungenügender
Nothbehelf. Erstere wären gerade vielen der am meisten Bedürftigen nicht erreichbar,
letztere würden bei den ungenügenden Mitteln und dem mangelhaften Verständniß
vieler kleiner Kommunalbehörden fehr oft nicht ihrem Zweck entsprechen können.
Man braucht sich nur die Schulverhältnisse und Armenpflegezustände vieler kleinene
Gemeinden vergegenwärtigen, um sich davon zu überzeugen.
So lange aber die heutige Stellung der Aerzte als Gewerbetreibende nicht,
geändert wird, so lange können sie kein Interesse für die Gesundheitspflege haben:
so lange würde auch eine Verstaatlichung des Apothekenwesens wenig nützen. Die
Apotheker hätten nur Mittel zur Heilung der entstandenen Krankheiten anzufertigen.
und zu verabfolgen; auf die Verhütung dieser Krankheiten hätten sie gar keinen Ein¬
fluß. Aber auch die Aerzte würden als festangestellte Medizinalbeamte die Gesund¬
heitspflege wenig fördern könnten, wenn sie nicht die für nothwendig erachteten Maß¬
regeln auch durchführen könnten. Wenn sie die Ursache der Erkrankungen in feuchten,
ungesunden Wohnungen, ungenügender Kleidung und Hautpflege, ungenügender und
schlechter Nahrung, unreiner Luft im Arbeitsraum, Ueberanstrengung &c. erkænntt.
hätten und nicht im Stande wären, die",2628-2839;12035-13737,4229-4232;4263-4267;4435-4555;4856-5187;5254-6769;8707-8734;11128-11159;11533-11543;11960-11963,4236-4246;4613-4617;5249-5253;7177-7181;10546-10550;11528-11532;11691-11695,,4229-11963
